1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
23,18,15,19,19,19,27,64,76,0.1,1022,19,9,42,15,59
23,18,14,19,19,19,27,59,76,0,1022,19,10,47,15,60
23,18,14,19,19,19,28,53,76,0,1021,19,10,53,15,57
23,18,14,19,19,19,28,48,76,0,1021,19,10,58,15,54
23,18,14,18,18,18,29,48,76,0,1021,18,10,59,16,50
23,18,14,18,18,18,30,48,77,0,1021,18,10,60,16,45
23,18,14,18,18,18,30,49,77,0,1021,18,10,61,17,41
23,18,14,19,19,19,30,37,75,0,1021,19,10,62,17,37
23,18,14,19,20,19,30,25,73,0,1022,19,10,63,18,35
23,18,14,19,20,19,30,13,71,0,1022,19,10,64,19,34
23,18,14,20,22,20,29,15,66,0,1022,20,10,65,21,33
23,18,13,21,23,21,29,17,61,0,1023,21,10,67,23,33
23,18,13,25,25,23,29,19,55,0,1023,23,10,69,25,34
23,18,13,25,25,23,29,13,54,0,1022,23,10,71,25,35
23,18,13,25,25,23,29,8,52,0,1022,23,10,74,25,42
23,18,12,25,25,23,28,2,51,0,1021,23,10,76,24,48
23,18,12,24,24,23,27,3,52,0,1021,23,10,76,23,53
23,18,12,22,23,22,26,3,54,0,1020,22,10,77,21,55
23,18,12,21,23,21,25,3,56,0,1020,21,10,78,19,57
23,18,12,20,21,20,25,4,59,0,1020,20,10,78,17,59
23,18,12,20,20,20,24,5,61,0,1020,20,10,78,15,60
23,18,12,19,19,19,24,6,64,0,1021,19,10,79,13,62
23,18,12,19,19,19,24,10,66,0,1021,19,10,84,13,63
23,18,12,19,19,19,23,14,67,0,1021,19,10,89,12,62
25,18,13,18,18,18,23,18,69,0,1021,18,10,94,12,63
25,18,13,18,18,18,23,18,69,0,1020,18,10,99,12,65
25,18,13,19,19,19,23,19,70,0,1020,19,10,103,12,63
25,18,13,19,19,19,23,20,70,0,1019,19,10,108,12,60
25,18,13,19,19,19,24,19,69,0,1019,19,10,107,13,54
25,18,13,19,19,19,25,17,68,0,1019,19,10,105,14,46
25,18,13,19,19,19,27,16,67,0,1018,19,10,104,15,40
25,18,13,19,20,19,26,16,67,0,1019,19,10,106,15,36
25,18,13,20,20,20,26,16,66,0,1019,20,10,107,15,34
25,18,13,20,20,20,26,16,65,0,1019,20,10,109,16,33
25,18,13,21,22,21,26,15,62,0,1019,21,10,116,18,34
25,18,14,24,24,22,27,15,58,0,1019,22,10,123,21,39
25,18,14,25,25,24,27,15,55,0,1019,24,10,129,23,44
25,18,14,25,25,24,27,11,55,0,1019,24,10,133,24,43
25,18,14,25,25,24,28,8,54,0,1018,24,10,137,24,44
25,18,15,26,26,24,28,5,54,0,1017,24,10,140,24,47
25,18,15,25,25,24,26,5,56,0,1017,24,10,141,22,50
25,18,15,24,24,23,25,5,59,0,1017,23,10,142,20,53
25,18,15,24,24,23,23,5,61,0,1016,23,10,143,18,56
25,18,15,23,23,22,23,6,65,0,1016,22,10,139,16,58
25,18,15,21,22,21,22,6,68,0,1016,21,10,135,13,60
25,18,15,20,20,20,21,7,72,0,1016,20,10,132,11,62
25,18,16,20,20,20,22,16,74,0,1017,20,10,134,11,65
25,18,16,20,20,20,24,24,77,0,1017,20,10,135,12,67
27,20,17,20,20,20,25,32,80,0,1017,20,10,137,13,72
27,20,17,20,20,20,25,35,82,0,1017,20,10,142,13,74
27,20,17,20,20,20,25,38,83,0,1016,20,10,146,13,70
27,20,18,20,20,20,25,41,85,0,1016,20,10,151,13,64
27,20,18,20,20,20,25,43,86,0,1016,20,10,151,13,56
27,20,18,20,20,20,26,44,87,0,1016,20,10,152,13,48
27,20,18,21,21,21,26,46,88,0,1015,21,10,153,14,43
27,20,19,21,21,21,26,49,86,0,1016,21,10,154,15,39
27,20,19,22,22,22,27,51,85,0,1016,22,10,155,16,37
27,20,19,23,23,22,27,54,83,0,1016,22,10,156,17,36
27,20,19,25,25,24,27,58,77,0,1016,24,10,158,20,38
27,20,19,26,26,25,28,62,72,0,1016,25,10,161,22,42
27,20,20,28,28,26,28,67,67,0,1017,26,10,163,24,46
27,20,19,28,28,26,28,61,66,0,1016,26,10,164,24,46
27,20,19,28,28,27,28,55,64,0,1015,27,10,166,25,48
27,20,19,29,29,27,28,49,63,0,1015,27,10,167,25,53
27,20,20,28,28,26,27,52,66,0,1014,26,10,166,23,57
27,20,20,28,28,26,27,55,69,0,1014,26,10,165,22,61
27,20,20,27,27,25,26,58,72,0,1014,25,10,164,20,64
27,20,20,26,26,25,24,55,77,0,1014,25,10,160,18,67
27,20,20,26,26,24,23,52,82,0,1014,24,10,156,15,70
27,20,21,25,25,23,21,48,86,0,1014,23,10,152,12,74
27,20,21,25,25,23,21,61,87,0,1015,23,10,151,12,77
27,20,21,25,25,23,21,73,88,0,1015,23,10,149,12,79
30,23,21,25,25,23,22,85,89,0,1015,23,10,147,12,83
30,23,21,25,25,23,22,84,89,0,1015,23,9,148,12,85
30,23,21,25,25,23,23,84,88,0.1,1015,23,9,149,12,82
30,23,21,25,25,23,24,83,88,0.1,1014,23,9,150,13,76
30,23,21,25,25,23,24,84,88,0,1014,23,9,151,13,68
30,23,21,25,25,23,25,85,88,0.1,1014,23,9,153,13,60
30,23,21,25,25,23,25,86,89,0.1,1014,23,9,154,13,55
30,23,21,26,26,23,25,84,86,0,1014,23,9,160,14,51
30,23,21,26,26,24,25,83,83,0,1014,24,10,166,15,49
30,23,21,27,27,25,25,81,80,0,1014,25,10,172,15,47
30,23,21,28,28,26,25,74,74,0,1015,26,10,178,18,48
30,23,21,29,29,27,25,67,68,0,1015,27,9,183,20,52
30,23,20,30,30,28,25,60,63,0,1015,28,9,188,22,56
30,23,20,31,31,29,27,54,60,0,1014,29,10,191,23,54
30,23,20,31,31,29,28,47,58,0.1,1014,29,10,193,24,56
30,23,20,31,31,29,30,41,56,0.1,1013,29,10,195,25,62
30,23,20,31,31,29,28,50,58,0,1013,29,10,202,23,67
30,23,19,30,30,28,27,60,60,0.1,1013,28,10,209,21,70
30,23,19,29,29,27,26,70,62,0.1,1013,27,10,217,19,75
30,23,20,28,28,26,25,64,67,0.1,1013,26,10,219,17,77
30,23,20,27,27,25,24,58,73,0.3,1014,25,9,221,15,79
30,23,20,26,26,24,23,52,79,0.4,1014,24,9,223,12,79
30,23,20,25,25,23,24,61,82,0.2,1015,23,9,237,13,78
30,23,20,25,25,23,24,69,85,0.7,1015,23,8,251,14,80
21,15,20,25,25,22,25,78,89,1,1016,22,8,265,14,82
21,15,19,22,24,22,27,70,87,0.5,1016,22,9,293,16,80
21,15,19,21,23,21,28,61,85,0.2,1015,21,9,321,17,77
21,15,18,21,23,21,30,53,83,0.3,1015,21,10,349,19,72
21,15,17,20,22,20,29,50,82,0.2,1016,20,10,344,18,65
21,15,16,20,21,20,27,48,81,0,1016,20,10,339,17,55
21,15,16,19,19,19,26,45,80,0,1016,19,10,334,16,47
21,15,15,19,19,19,28,45,79,0,1017,19,10,336,18,43
21,15,15,19,19,19,29,44,79,0,1018,19,10,337,21,41
21,15,15,18,18,18,31,44,79,0,1019,18,10,339,23,39
21,15,14,18,18,18,31,39,74,0,1019,18,10,341,24,40
21,15,12,18,18,18,31,35,69,0,1020,18,10,343,25,44
21,15,11,18,18,18,32,31,63,0,1021,18,10,345,27,47
21,15,10,19,19,19,30,23,58,0,1020,19,10,344,26,44
21,15,10,19,19,19,29,15,54,0,1020,19,10,343,24,43
21,15,9,20,20,20,27,7,49,0,1020,20,10,341,23,44
21,15,8,20,20,20,25,6,47,0,1020,20,10,342,21,44
21,15,7,20,20,20,24,5,45,0,1020,20,10,343,19,45
21,15,7,20,20,20,22,4,44,0,1020,20,10,344,17,46
21,15,7,18,19,18,22,3,46,0,1021,19,10,337,15,47
21,15,7,17,18,17,22,1,49,0,1021,18,10,331,13,47
21,15,6,16,17,16,22,0,52,0,1022,17,10,324,12,49
21,15,6,15,16,15,22,0,54,0,1022,16,10,316,12,53
21,15,6,14,15,14,22,0,57,0,1023,15,10,307,13,56
20,10,6,13,14,13,22,0,60,0,1023,14,10,299,13,60
20,10,6,12,13,12,24,0,62,0,1023,13,10,308,15,63
20,10,6,11,13,11,26,1,65,0,1023,13,10,318,16,60
20,10,6,10,12,10,28,1,68,0,1022,12,10,328,18,55
20,10,6,9,11,9,27,2,68,0,1022,11,10,329,18,47
20,10,5,9,11,9,27,2,68,0,1022,11,10,331,18,40
20,10,5,8,10,8,27,3,68,0,1022,10,10,332,17,35
20,10,5,9,11,9,27,2,66,0,1023,11,10,333,18,32
20,10,4,9,11,9,28,2,63,0,1023,11,10,334,19,30
20,10,4,9,11,9,28,2,61,0,1024,11,10,335,19,30
20,10,4,11,13,11,28,1,56,0,1024,13,10,333,21,32
20,10,4,13,14,13,27,1,52,0,1024,14,10,332,22,37
20,10,5,15,16,15,27,0,48,0,1024,16,10,330,23,43
20,10,5,16,17,16,26,0,45,0,1024,17,10,329,23,42
20,10,4,17,18,17,26,0,42,0,1023,18,10,328,22,42
20,10,4,19,19,19,25,0,39,0,1023,19,10,327,22,42
20,10,5,19,19,19,24,0,40,0,1023,19,10,328,20,43
20,10,5,18,18,18,23,0,41,0,1023,18,10,330,19,43
20,10,5,18,18,18,22,0,41,0,1022,18,10,332,17,43
20,10,5,17,17,17,23,0,47,0,1023,17,10,328,15,43
20,10,6,16,16,16,23,0,52,0,1023,16,10,323,14,44
20,10,6,14,15,14,23,0,58,0,1023,15,10,319,12,45
20,10,7,13,14,13,24,0,61,0,1024,14,10,315,13,48
20,10,7,12,14,12,26,0,65,0,1024,14,10,311,14,51
21,11,7,12,13,12,27,0,69,0,1024,13,10,307,15,54
21,11,7,11,12,11,27,0,70,0,1024,12,10,314,15,56
21,11,7,10,12,10,27,0,71,0,1024,12,10,321,15,53
21,11,7,10,12,10,27,0,71,0,1024,12,10,327,15,50
21,11,6,10,11,10,26,0,71,0,1024,11,10,332,14,45
21,11,6,9,11,9,25,0,72,0,1024,11,10,336,13,40
21,11,6,9,11,9,24,0,72,0,1024,11,10,340,12,36
21,11,6,10,11,10,23,1,71,0,1025,11,10,343,13,33
21,11,6,11,12,11,21,2,69,0,1025,12,10,346,13,31
21,11,7,12,13,12,20,3,68,0,1026,13,10,349,13,32
21,11,7,14,15,14,21,4,61,0,1026,15,10,346,15,32
21,11,7,16,17,16,22,5,55,0,1026,17,10,343,17,34
21,11,7,19,19,19,23,6,48,0,1026,19,10,339,19,36
21,11,7,19,20,19,22,5,45,0,1025,19,10,339,19,39
21,11,7,20,21,20,21,3,42,0,1025,20,10,338,18,42
21,11,6,21,22,21,21,1,39,0,1024,21,10,337,18,45
21,11,6,20,22,20,22,1,39,0,1024,20,10,338,18,47
21,11,6,20,21,20,23,0,39,0,1024,20,10,339,17,47
21,11,5,20,21,20,24,0,39,0,1024,20,10,339,17,48
21,11,4,18,19,18,26,4,40,0,1024,18,10,342,16,48
21,11,3,17,17,17,27,7,40,0,1025,17,10,345,15,48
21,11,2,15,16,15,28,11,41,0,1025,16,10,348,14,49
21,11,2,15,15,15,28,15,41,0,1025,15,10,312,14,50
21,11,1,14,14,14,27,19,41,0,1025,14,10,275,13,51
23,11,1,13,14,13,26,23,41,0,1025,14,10,238,12,53
23,11,1,12,14,12,27,15,42,0,1025,14,10,199,13,54
23,11,1,12,13,12,29,8,43,0,1024,13,10,160,13,52
23,11,1,11,13,11,30,0,44,0,1024,13,10,121,14,48
23,11,1,11,12,11,31,0,47,0,1024,12,10,157,15,44
23,11,1,10,12,10,32,1,49,0,1024,12,10,193,15,40
23,11,2,10,12,10,33,1,51,0,1024,12,10,229,16,36
23,11,2,11,12,11,32,2,50,0,1025,12,10,156,16,34
23,11,3,12,13,12,31,2,50,0,1025,13,10,82,17,32
23,11,3,13,14,13,30,3,49,0,1025,14,10,9,17,32
23,11,5,15,16,15,28,4,48,0,1026,16,10,21,18,32
23,11,6,18,19,18,26,6,46,0,1026,18,10,33,19,33
23,11,8,20,21,20,24,7,45,0,1026,20,10,45,21,34
23,11,9,21,22,21,25,12,46,0,1025,21,10,59,22,37
23,11,10,22,23,22,27,16,46,0,1025,22,10,73,23,42
23,11,11,25,25,23,28,20,47,0,1024,23,10,88,24,46
23,11,11,22,24,22,28,23,50,0,1024,22,10,89,23,48
23,11,11,21,23,21,27,26,52,0,1023,21,10,90,22,49
23,11,11,21,22,21,27,30,55,0,1023,21,10,91,21,50
23,11,11,20,21,20,27,33,57,0,1023,20,10,93,18,51
23,11,11,19,20,19,27,37,60,0,1024,19,10,94,16,51
23,11,11,18,18,18,27,41,62,0,1024,18,10,96,14,52
23,11,11,18,18,18,27,32,64,0,1024,18,10,98,14,53
23,11,12,18,18,18,28,22,65,0,1024,18,10,99,15,54
23,18,12,18,18,18,28,13,66,0,1024,18,10,101,15,58
23,18,12,18,18,18,29,12,67,0,1023,18,10,103,16,60
23,18,12,18,18,18,29,12,67,0,1023,18,10,106,16,58
23,18,13,19,19,19,29,11,68,0,1022,19,10,108,17,54
23,18,13,18,18,18,30,14,70,0,1022,18,10,110,17,49
23,18,13,18,18,18,32,18,72,0,1022,18,10,112,17,42
23,18,13,18,18,18,33,22,74,0,1021,18,10,115,18,37
23,18,13,18,19,18,33,30,73,0,1021,18,10,116,19,34
23,18,14,19,19,19,33,39,72,0,1021,19,10,117,20,32
23,18,14,19,20,19,33,48,71,0,1022,19,10,119,21,32
23,18,14,20,22,20,32,54,68,0,1022,20,10,120,23,33
23,18,14,21,23,21,32,61,64,0,1022,21,10,122,25,38
23,18,14,25,25,22,31,67,61,0,1022,22,10,123,27,43
23,18,14,25,25,22,31,63,60,0,1021,22,10,124,26,42
23,18,14,25,25,23,30,59,60,0,1021,23,10,125,26,43
23,18,14,25,25,23,29,55,59,0,1020,23,10,125,25,46
23,18,15,25,25,23,28,54,61,0,1020,23,10,126,23,48
23,18,15,25,25,22,27,53,62,0,1019,22,10,127,21,50
23,18,15,25,25,22,26,52,63,0,1019,22,10,128,20,52
23,18,15,22,24,22,24,47,66,0,1019,22,10,125,18,53
23,18,15,21,23,21,23,42,69,0,1019,21,10,123,15,54
23,18,15,21,23,21,22,38,72,0,1019,21,10,120,13,56
23,18,16,20,22,20,23,34,74,0,1019,20,10,121,13,60
23,18,16,20,21,20,24,30,76,0,1019,20,10,123,12,62
27,20,16,20,20,20,25,26,79,0,1019,20,10,124,12,67
27,20,16,20,20,20,25,36,80,0,1019,20,10,128,12,69
27,20,17,20,20,20,26,46,82,0,1018,20,10,132,12,66
27,20,17,20,20,20,26,55,84,0,1018,20,10,136,13,62
27,20,17,20,20,20,26,60,85,0,1018,20,10,138,13,54
27,20,17,20,20,20,25,64,86,0,1017,20,10,140,13,46
27,20,18,20,20,20,25,69,88,0,1017,20,10,142,13,40
27,20,18,20,21,20,26,63,86,0,1017,20,10,142,14,37
27,20,18,21,21,21,26,57,85,0,1018,21,10,142,15,35
27,20,19,22,22,22,26,51,83,0,1018,22,10,141,17,34
27,20,19,24,24,23,27,59,78,0,1018,23,10,145,19,35
27,20,19,26,26,25,27,66,73,0,1018,25,10,149,22,40
27,20,20,28,28,26,28,74,69,0,1018,26,10,153,24,45
27,20,20,28,28,26,28,74,68,0,1018,26,10,158,24,44
27,20,20,28,28,27,27,75,67,0.1,1017,27,10,163,24,46
27,20,20,29,29,27,27,75,66,0.1,1017,27,10,168,23,50
27,20,20,28,28,27,24,69,67,0,1017,27,10,173,21,54
27,20,20,28,28,26,22,62,69,0.1,1017,26,9,178,18,56
27,20,20,28,28,26,20,55,71,0.1,1016,26,9,182,16,59
27,20,20,27,27,25,18,38,76,0,1017,25,10,177,14,62
27,20,21,26,26,24,17,21,82,0,1017,24,10,172,12,63
27,20,21,26,26,23,16,4,87,0,1017,23,10,167,10,67
27,20,21,25,25,23,18,6,89,0,1017,23,10,162,10,70
27,20,21,25,25,22,19,8,90,0,1018,22,10,158,11,73
29,22,21,25,25,22,21,10,92,0,1018,22,10,153,11,76
29,22,21,22,24,22,22,17,92,0,1018,22,10,156,12,79
29,22,20,22,24,22,23,23,92,0,1017,22,10,159,12,76
29,22,20,22,24,22,23,30,92,0,1017,22,10,163,13,69
29,22,21,22,24,22,23,42,92,0,1017,22,10,162,12,61
29,22,21,22,24,22,22,54,93,0,1017,22,10,161,12,53
29,22,21,22,25,22,21,66,93,0,1017,22,10,160,11,47
29,22,21,25,25,23,22,56,90,0,1017,23,10,157,13,42
29,22,21,26,26,23,23,47,87,0,1017,23,10,155,14,40
29,22,21,26,26,24,24,37,84,0,1017,24,10,152,15,38
29,22,21,27,27,25,25,34,78,0,1017,25,10,154,18,39
29,22,21,29,29,26,25,32,72,0,1017,26,10,155,20,43
29,22,21,30,30,28,26,29,66,0,1018,28,10,157,23,48
29,22,21,30,30,28,27,28,66,0,1017,28,10,159,23,47
29,22,21,30,30,28,28,28,65,0,1016,28,10,161,24,50
29,22,21,31,31,28,28,27,65,0,1016,28,10,163,24,55
29,22,21,30,30,28,27,24,68,0,1016,28,10,162,23,61
29,22,21,30,30,27,25,21,71,0,1016,27,10,161,21,65
29,22,22,29,29,27,23,17,74,0,1016,27,10,160,19,70
29,22,22,28,28,26,21,13,78,0,1016,26,10,152,16,74
29,22,22,27,27,25,19,8,83,0,1016,25,10,145,13,77
29,22,22,26,26,24,17,3,87,0,1017,24,10,137,10,80
29,22,22,26,26,24,18,7,89,0,1017,24,10,135,11,82
29,22,22,26,26,23,19,11,90,0,1017,23,10,134,11,84
31,23,22,25,25,23,21,16,92,0,1017,23,10,132,12,84
31,23,22,25,25,23,21,25,92,0,1017,23,10,137,12,86
31,23,22,25,25,23,22,35,92,0,1017,23,10,143,13,81
31,23,22,26,26,23,23,45,91,0,1017,23,10,148,13,75
31,23,22,26,26,23,23,50,91,0,1017,23,10,149,13,67
31,23,22,26,26,23,23,55,91,0,1017,23,10,150,13,60
31,23,22,26,26,23,23,60,91,0,1016,23,10,151,13,53
31,23,22,26,26,24,22,49,88,0,1017,24,10,156,13,49
31,23,22,27,27,24,21,37,86,0,1017,24,10,160,13,46
31,23,22,27,27,25,21,25,84,0,1018,25,10,165,13,45
31,23,21,29,29,26,20,24,76,0,1018,26,10,174,15,44
31,23,21,30,30,28,20,22,68,0,1018,28,10,184,16,49
31,23,21,32,32,29,19,21,60,0,1019,29,10,193,17,53
31,23,20,32,32,30,21,16,57,0,1018,30,10,198,18,52
31,23,20,33,33,30,22,11,55,0,1018,30,10,202,19,56
31,23,20,33,33,31,24,6,52,0,1018,31,10,206,21,95
31,23,20,32,32,30,24,7,56,0,1017,30,10,208,20,97
31,23,20,31,31,29,24,8,60,0,1017,29,10,210,19,73
31,23,21,31,31,28,24,10,65,0,1017,28,10,211,19,78
31,23,21,29,29,27,23,10,71,0,1017,27,10,211,17,83
31,23,21,28,28,26,21,11,77,0,1017,26,10,210,14,87
31,23,22,27,27,25,20,12,83,0,1017,25,10,210,12,90
31,23,22,27,27,25,19,17,84,0,1018,25,10,208,12,93
31,23,22,27,27,24,18,23,86,0,1018,24,10,207,11,93
29,21,22,26,26,24,17,29,88,0,1018,24,10,205,10,94
29,21,22,26,26,24,17,42,89,0,1018,24,10,212,10,94
29,21,22,26,26,24,18,55,90,0,1017,24,10,219,10,89
29,21,22,26,26,24,18,68,91,0,1017,24,10,226,10,81
29,21,22,26,26,24,19,63,91,0,1017,24,10,226,11,73
29,21,22,26,26,23,20,59,91,0,1017,23,10,226,11,64
29,21,22,26,26,23,21,54,92,0,1017,23,10,226,12,58
29,21,22,26,26,24,22,55,90,0,1017,24,10,237,13,54
29,21,22,26,26,24,23,57,88,0.1,1017,24,10,248,14,51
29,21,21,26,26,24,24,58,85,0.1,1018,24,10,259,15,48
29,21,21,27,27,25,25,69,79,0,1018,25,10,273,18,48
29,21,20,28,28,26,26,79,72,0.1,1018,26,10,286,20,53
29,21,20,28,28,27,27,89,65,0.2,1018,27,10,300,22,56
29,21,19,29,29,27,26,77,60,0.1,1018,27,10,298,22,55
29,21,18,29,29,28,25,64,55,0,1018,28,9,297,21,57
29,21,17,30,30,29,25,52,49,0,1017,29,9,296,21,57
29,21,16,29,29,28,26,37,50,0,1017,28,10,307,21,61
29,21,16,28,28,27,27,22,50,0,1017,27,10,319,21,67
29,21,15,28,28,27,29,7,51,0,1017,27,10,331,22,70
29,21,15,27,27,26,30,5,54,0,1018,26,10,300,21,74
29,21,15,27,27,24,31,4,57,0,1018,24,10,269,20,76
29,21,14,26,26,23,32,2,61,0,1019,23,10,238,19,77
29,21,14,25,25,22,32,1,61,0,1019,22,10,199,18,80
29,21,13,21,24,21,31,1,61,0,1019,21,10,159,18,80
22,15,13,21,23,21,31,0,61,0,1020,21,10,120,17,80
22,15,12,20,21,20,33,1,60,0,1020,20,10,198,19,79
22,15,11,19,20,19,35,3,58,0,1020,19,10,277,20,73
22,15,10,19,19,19,37,4,57,0,1020,19,10,356,22,66
22,15,9,18,18,18,37,9,56,0,1020,18,10,316,22,59
22,15,8,17,17,17,38,14,56,0,1020,17,10,277,23,53
22,15,7,17,17,17,38,19,55,0,1020,17,10,237,23,46
22,15,7,17,17,17,37,20,54,0,1021,17,10,160,24,41
22,15,7,17,17,17,37,21,52,0,1022,17,10,83,24,37
22,15,7,17,17,17,36,22,51,0,1023,17,10,5,24,35
22,15,7,18,18,18,35,15,50,0,1023,18,10,11,25,34
22,15,8,19,20,19,33,8,48,0,1024,19,10,18,26,35
22,15,9,20,21,20,31,1,47,0,1024,20,10,24,27,35
22,15,10,21,22,21,33,3,48,0,1024,21,10,31,28,37
22,15,10,21,22,21,34,5,49,0,1024,21,10,38,29,41
22,15,11,22,23,22,35,7,50,0,1024,22,10,44,31,45
22,15,11,21,22,21,36,17,53,0,1024,21,10,46,30,48
22,15,11,20,21,20,36,26,56,0,1024,20,10,48,30,51
22,15,11,19,19,19,37,35,59,0,1024,19,10,50,30,53
22,15,11,18,19,18,37,41,61,0,1024,18,10,51,28,56
22,15,11,18,18,18,37,46,63,0,1024,18,10,51,26,57
22,15,11,17,18,17,37,52,65,0,1025,17,10,52,24,58
22,15,11,16,18,16,37,47,64,0,1025,16,10,52,24,58
22,15,11,16,18,16,37,42,62,0,1025,16,10,51,24,57
21,18,11,16,19,16,37,38,61,0,1025,16,10,51,24,59
21,18,11,17,19,17,37,43,61,0,1025,17,10,53,25,60
21,18,11,18,19,18,38,48,61,0,1025,18,10,54,26,57
21,18,11,19,19,19,39,54,61,0,1025,19,10,56,27,54
21,18,11,19,19,19,39,59,62,0,1025,19,10,58,27,51
21,18,11,19,19,19,39,64,62,0,1025,19,10,59,26,46
24,16,13,19,19,19,41,77,67,0.1,1027,19,10,79,26,42
24,16,13,19,19,19,40,78,68,0.1,1027,19,10,78,24,38
24,16,13,20,20,20,40,76,67,0,1028,20,10,81,26,36
24,16,13,20,21,20,41,74,66,0.1,1028,20,10,83,28,35
24,16,14,20,21,20,42,71,65,0.1,1029,20,10,86,30,36
24,16,14,21,22,21,42,72,62,0,1029,21,10,88,32,41
24,16,14,22,24,22,42,72,60,0.1,1029,22,10,90,34,45
24,16,14,25,25,23,42,73,58,0.1,1029,23,10,92,36,45
24,16,14,25,25,23,43,69,57,0,1029,23,10,92,36,43
24,16,14,25,25,23,43,66,57,0,1028,23,10,92,36,45
24,16,14,25,25,23,43,63,56,0,1028,23,10,91,36,48
24,16,14,24,24,23,42,62,59,0,1027,23,10,91,34,51
24,16,14,24,24,22,41,61,61,0,1027,22,10,90,32,52
24,16,15,22,23,22,41,60,64,0,1026,22,10,89,30,54
24,16,15,21,22,21,40,57,66,0,1026,21,10,90,28,56
24,16,15,20,21,20,40,54,69,0,1026,20,10,91,26,58
24,16,15,19,20,19,40,51,71,0,1027,19,10,91,24,62
24,16,15,19,20,19,39,54,72,0,1027,19,10,92,23,64
24,16,16,18,20,18,38,57,72,0,1027,18,10,93,22,67
25,20,16,18,20,18,37,60,73,0,1027,18,10,94,21,70
25,20,16,19,20,19,36,56,73,0,1026,19,10,94,20,72
25,20,16,19,20,19,34,52,74,0,1026,19,10,94,20,68
25,20,16,20,20,20,33,49,75,0,1026,20,10,94,19,61
25,20,16,20,20,20,33,52,76,0,1026,20,10,93,18,52
25,20,16,20,20,20,32,55,76,0,1025,20,10,92,18,45
25,20,16,20,20,20,32,59,77,0,1025,20,10,92,17,41
25,20,16,21,21,21,31,52,75,0,1026,21,10,91,18,39
25,20,16,21,21,21,31,44,73,0,1026,21,10,90,19,37
25,20,16,22,22,22,31,37,72,0,1026,22,10,90,20,39
25,20,16,23,23,23,32,51,68,0,1026,23,10,91,23,43
25,20,16,25,25,24,33,65,63,0.1,1026,24,9,92,26,47
25,20,16,26,26,25,35,79,59,0.1,1026,25,9,93,29,46
25,20,16,26,26,25,34,80,58,0.1,1026,25,10,93,29,44
25,20,16,26,26,25,34,82,58,0,1025,25,10,93,29,47
25,20,16,26,26,25,33,83,58,0,1024,25,10,92,28,50
25,20,16,26,26,25,32,74,60,0,1024,25,10,91,26,54
25,20,16,26,26,24,30,64,62,0,1023,24,10,89,24,57
25,20,16,25,25,23,28,54,64,0,1023,23,10,88,22,59
25,20,16,25,25,23,28,48,67,0,1023,23,10,86,20,61
25,20,16,22,24,22,27,43,70,0,1023,22,10,85,18,64
25,20,16,21,23,21,27,37,73,0,1024,21,10,84,15,68
25,20,16,21,23,21,26,44,74,0,1023,21,10,86,15,72
25,20,17,21,22,21,25,51,76,0,1023,21,10,87,14,73
26,20,17,21,21,21,24,58,78,0,1023,21,10,89,13,74
26,20,17,21,21,21,23,53,79,0,1023,21,10,91,12,76
26,20,17,21,21,21,21,47,80,0,1022,21,10,92,12,70
26,20,17,21,21,21,20,41,81,0,1022,21,10,94,11,64
26,20,17,20,20,20,20,46,81,0,1021,20,10,91,11,55
26,20,17,20,20,20,20,52,81,0.1,1021,20,9,88,11,47
26,20,17,20,20,20,20,57,82,0.1,1021,20,9,85,11,42
26,20,17,21,21,21,20,46,79,0,1021,21,10,83,11,39
26,20,17,21,21,21,19,35,76,0,1021,21,10,82,12,38
26,20,17,22,22,22,19,25,73,0,1021,22,10,80,12,38
26,20,17,24,24,23,20,25,68,0,1021,23,10,82,15,41
26,20,17,25,25,24,21,26,63,0,1022,24,10,84,17,46
26,20,17,27,27,26,22,27,57,0,1022,26,10,86,19,45
26,20,17,27,27,26,24,31,57,0,1021,26,10,88,21,43
26,20,17,27,27,26,26,35,58,0,1020,26,10,89,22,47
26,20,17,27,27,26,27,39,58,0,1019,26,10,91,24,51
26,20,17,27,27,25,27,45,61,0,1019,25,10,91,23,55
26,20,17,26,26,25,26,52,64,0,1018,25,10,91,21,59
26,20,18,26,26,24,26,58,66,0,1018,24,10,92,20,61
26,20,18,25,25,23,24,55,70,0,1018,23,10,91,18,64
26,20,18,25,25,23,23,52,74,0,1018,23,10,90,15,68
26,20,18,22,25,22,21,49,78,0,1018,22,10,90,13,72
26,20,18,22,24,22,20,54,79,0,1018,22,10,90,12,75
26,20,18,21,24,21,18,60,80,0,1019,21,9,90,10,76
27,20,18,21,23,21,17,65,80,0,1019,21,9,90,9,77
27,20,17,21,22,21,15,55,81,0,1018,21,10,87,8,78
27,20,17,21,21,21,14,46,81,0,1018,21,10,84,7,73
27,20,17,21,21,21,13,36,82,0,1017,21,10,81,6,66
27,20,17,20,20,20,13,40,82,0,1017,20,10,70,6,57
27,20,17,20,20,20,13,43,82,0,1017,20,10,58,6,49
27,20,17,20,20,20,13,47,82,0,1016,20,10,47,6,43
27,20,17,21,21,21,13,44,79,0,1017,21,10,50,8,41
27,20,17,21,22,21,14,40,75,0,1017,21,10,52,9,38
27,20,17,22,22,22,15,37,72,0,1018,22,10,55,10,39
27,20,16,24,24,23,16,33,66,0,1018,23,10,62,12,43
